8.000000000000000000e+05,6.141042794756024215e-03,4.563757705250343077e-01,1.226819709167529249e-01,3.782655467408035932e-02,4.370131735154961783e-01,1.559539166787277109e-01,8.731872005535475934e-01,9.515794803456600892e-01,2.005023069154288073e-01,5.811415322231028302e-01,4.978856712479473590e-01,6.642664761414949215e-01,9.868427567681707924e-01,4.264581538098545233e-01,8.837303291668422434e-01,6.772962340277168813e-01,4.552575091574921906e-01,4.301559699448835872e-01,9.535501644446127134e-01,9.547150644597027780e-01
8.000010000000000000e+05,5.874861531816614191e-01,1.321313826195164021e-01,3.865417315246928442e-01,2.251041393252347644e-01,5.992420134539498955e-01,8.649690733116180974e-01,3.256750367399591228e-01,1.193815034696610322e-02,6.827654685168484949e-01,4.360134642231238145e-01,8.467013608591431595e-01,8.743836547496214306e-01,4.422539699735228425e-01,6.968702787138203458e-02,4.484802354983564721e-01,3.045416628455178687e-01,5.298981052971037942e-01,9.752450950677021835e-01,7.568837586944514584e-01,1.580893998430232816e-02
8.000020000000000000e+05,8.216270140406856104e-02,3.012678811528602951e-01,5.274553427665200633e-01,3.725373523111582541e-01,4.025533127612955786e-01,6.685322711670843576e-01,7.835022799474078425e-01,6.654727578389141307e-01,4.460882025137571372e-01,1.399713103823659877e-01,5.282981377345885576e-01,3.853305452128574782e-02,5.354306686852349229e-01,8.259073921423609743e-01,2.687216536377572407e-01,8.970944924797841225e-01,8.730086070602273152e-01,2.246364163069295428e-01,1.996093340465286969e-01,8.900902714743408328e-01
8.000030000000000000e+05,6.523260355755700068e-01,4.292022219283486706e-02,8.254701287715858760e-01,8.123584255669754617e-01,2.209217156572709229e-01,7.133147931248096096e-01,4.100508495890435867e-01,8.088223565921700553e-01,5.207753880350061149e-01,1.531299231156212359e-01,7.814597270777104976e-01,9.782641809808975131e-01,6.365283182800700601e-01,2.902215565498762473e-01,6.117953810581998608e-01,3.774515574336834156e-03,4.111961804715340563e-01,1.573141167495428761e-01,8.178112507207397908e-01,8.891079915626413088e-01
8.000040000000000000e+05,8.215669575795108148e-01,5.718288240229152386e-01,8.313114687598829322e-01,8.934691404337919973e-01,1.879549152570800796e-01,9.293922801090581665e-01,3.998864473202838887e-01,1.411957311307402430e-01,9.796920671561686333e-01,9.045283636502506885e-01,5.482587847425562932e-01,6.449616073199211375e-01,1.313405288229375634e-01,2.115662015625073833e-01,1.303530980713354381e-01,5.046720942249656172e-01,1.753236390089121244e-01,9.845065711305993617e-01,9.749669622538156277e-01,1.439169173884168318e-01
8.000050000000000000e+05,9.013699505384087374e-02,1.296794637908251779e-01,4.341313314506518584e-01,8.089215182029455553e-01,1.822205507538411373e-01,5.010920036480388529e-01,3.317379148668273547e-01,7.445015134443530025e-01,3.222991717740291140e-01,8.018954290121970141e-01,8.801292174196299056e-01,2.810563200401589024e-01,7.340170141984736496e-02,4.331951776286977474e-01,5.362135188361834004e-01,4.552472728456451456e-01,6.910040897665918891e-01,3.308878056952759827e-01,6.116803381916408044e-01,5.140580277036844725e-01
8.000060000000000000e+05,5.353565188843064648e-01,9.012279673367329380e-01,4.848480159749113394e-02,9.872089508472392527e-02,1.962564495216375660e-01,8.054754487174131672e-02,9.112785133239642565e-02,9.428889608065055272e-01,2.470039419420660964e-01,4.500812209690396859e-01,9.581873873891620930e-01,9.682749424739718336e-01,4.355607058421198108e-01,4.007944182281575340e-02,4.155979513285119609e-01,3.314171836831086848e-01,5.342615507912985562e-01,4.671072491959773476e-01,1.536220742768034109e-01,9.241229691638986887e-01
8.000070000000000000e+05,1.079841722261679626e-01,9.109502228628759690e-01,1.548668936274468777e-01,7.887246269078718175e-02,8.490667662355970702e-01,1.693587524753117357e-01,8.835981918073668728e-01,1.680509582930399537e-01,4.098873906842892545e-02,9.013876697725732301e-01,1.917209069564015378e-01,1.256798524102576975e-01,7.393010944572049326e-01,6.712271565438397980e-01,8.813820569919136316e-01,8.368122740970772577e-01,2.765364892493297200e-01,5.156190286215515117e-01,5.866105091061007970e-01,2.775551503746320758e-02
8.000080000000000000e+05,3.859154872634850131e-01,5.175716370679002143e-01,3.699196982291708125e-03,3.556265739575045215e-01,2.784801152620550724e-01,6.544654603210735555e-01,2.925200218324275347e-01,3.052927718899410836e-01,1.846642776648985684e-01,2.654922087986602008e-01,2.730053307352234837e-01,1.109454073107146721e-01,9.855312569934652212e-01,1.411049697851576301e-01,8.730505112396919065e-01,7.269204133196656148e-01,9.604641022791011729e-01,3.600974403396879353e-01,7.954221970747188397e-02,4.300501343939064913e-01
8.000090000000000000e+05,9.068864079377080278e-01,8.361426901365439646e-01,7.931670392230804056e-01,7.708437103131962065e-01,9.390539557969453943e-01,9.349465654478916754e-01,2.367669094016465747e-01,9.935265120548874007e-01,5.277748710121343834e-02,5.797287022431020231e-01,7.005923788166481536e-01,9.733916326508608163e-01,8.662073189515462346e-01,2.302950309593102540e-01,8.615297771103551661e-01,4.960609231073792591e-01,1.257501253668209529e-01,2.956900694329052115e-01,6.826337829577108218e-01,6.107502466899270566e-01
