ID, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
7.600000000000000000e+05, 712, 712, 522, 377, 277, 201, 201, 139, 98, 64, 43, 26, 16, 16, 8, 4, 4, 1, 0
7.600010000000000000e+05, 522, 522, 388, 277, 277, 201, 139, 98, 98, 98, 64, 43, 43, 26, 14, 7, 3, 1, 0
7.600020000000000000e+05, 388, 277, 277, 277, 201, 201, 201, 139, 98, 64, 43, 43, 43, 26, 14, 7, 4, 1, 0
7.600030000000000000e+05, 712, 522, 522, 388, 388, 388, 277, 201, 201, 139, 93, 61, 43, 23, 16, 7, 3, 1, 0
7.600040000000000000e+05, 942, 712, 522, 377, 377, 270, 194, 194, 139, 98, 64, 43, 43, 26, 16, 7, 3, 1, 0
7.600050000000000000e+05, 697, 522, 388, 388, 277, 277, 201, 201, 139, 98, 98, 64, 43, 26, 16, 7, 3, 1, 0
7.600060000000000000e+05, 388, 388, 388, 277, 201, 201, 201, 201, 201, 139, 98, 64, 43, 23, 13, 7, 3, 1, 0
7.600070000000000000e+05, 942, 712, 522, 522, 388, 388, 277, 201, 201, 139, 98, 37, 37, 23, 13, 7, 3, 1, 0
7.600080000000000000e+05, 277, 201, 201, 139, 139, 98, 98, 98, 64, 64, 43, 43, 26, 16, 16, 8, 3, 1, 0
7.600090000000000000e+05, 522, 388, 388, 277, 201, 201, 139, 98, 64, 64, 43, 43, 43, 26, 16, 7, 3, 1, 0
7.600100000000000000e+05, 712, 522, 388, 388, 277, 201, 201, 139, 139, 98, 64, 43, 26, 26, 16, 8, 4, 1, 0
7.600110000000000000e+05, 942, 712, 712, 712, 712, 522, 388, 277, 194, 139, 98, 64, 43, 23, 13, 7, 3, 1, 0
7.600120000000000000e+05, 712, 522, 388, 388, 388, 277, 277, 201, 139, 98, 98, 64, 43, 26, 16, 7, 3, 1, 0
7.600130000000000000e+05, 712, 712, 712, 522, 388, 277, 201, 139, 98, 98, 98, 64, 43, 26, 16, 8, 4, 1, 0
7.600140000000000000e+05, 712, 712, 712, 712, 712, 522, 388, 277, 201, 139, 58, 58, 37, 23, 13, 7, 3, 1, 0
7.600150000000000000e+05, 388, 388, 388, 277, 194, 139, 98, 98, 64, 40, 26, 26, 16, 8, 8, 3, 3, 1, 0
7.600160000000000000e+05, 942, 942, 942, 712, 712, 522, 388, 277, 201, 139, 98, 58, 37, 23, 13, 7, 3, 1, 0
7.600170000000000000e+05, 712, 712, 522, 388, 388, 388, 388, 277, 201, 139, 98, 64, 43, 26, 16, 7, 3, 1, 0
7.600180000000000000e+05, 712, 712, 712, 522, 522, 388, 277, 201, 201, 139, 98, 64, 40, 23, 13, 7, 3, 1, 0
7.600190000000000000e+05, 942, 712, 712, 522, 522, 388, 277, 201, 201, 139, 98, 64, 43, 26, 14, 7, 3, 1, 0
7.600200000000000000e+05, 388, 388, 388, 388, 388, 277, 201, 139, 98, 98, 98, 64, 40, 13, 13, 7, 3, 1, 0
7.600210000000000000e+05, 388, 388, 388, 388, 277, 277, 277, 201, 201, 139, 98, 23, 23, 23, 13, 7, 3, 1, 0
7.600220000000000000e+05, 388, 388, 388, 388, 277, 201, 201, 139, 98, 98, 98, 64, 43, 26, 16, 7, 3, 1, 0
7.600230000000000000e+05, 277, 277, 201, 201, 201, 201, 139, 98, 98, 64, 64, 43, 26, 16, 8, 8, 3, 1, 0
7.600240000000000000e+05, 522, 388, 277, 201, 201, 201, 139, 98, 98, 64, 43, 43, 43, 26, 16, 8, 3, 1, 0
7.600250000000000000e+05, 277, 277, 201, 201, 139, 98, 64, 43, 26, 26, 16, 8, 19, 10, 10, 6, 2, 2, 0
7.600260000000000000e+05, 388, 388, 277, 201, 201, 139, 93, 64, 64, 43, 43, 43, 43, 26, 16, 8, 3, 1, 0
7.600270000000000000e+05, 277, 388, 277, 201, 139, 139, 98, 98, 64, 43, 26, 26, 16, 22, 12, 12, 6, 2, 0
7.600280000000000000e+05, 712, 522, 522, 388, 388, 277, 277, 201, 201, 139, 98, 64, 43, 26, 16, 8, 4, 1, 0
7.600290000000000000e+05, 522, 522, 522, 388, 277, 201, 201, 139, 93, 93, 93, 64, 43, 23, 13, 7, 3, 1, 0
7.600300000000000000e+05, 522, 388, 277, 201, 201, 139, 98, 98, 64, 64, 43, 43, 26, 16, 16, 8, 4, 1, 0
7.600310000000000000e+05, 712, 712, 522, 388, 277, 201, 201, 139, 139, 98, 98, 64, 43, 26, 13, 7, 3, 1, 0
7.600320000000000000e+05, 712, 522, 388, 388, 277, 277, 201, 139, 98, 98, 98, 23, 13, 13, 13, 7, 3, 1, 0
7.600330000000000000e+05, 388, 388, 388, 277, 277, 201, 201, 201, 139, 98, 64, 43, 43, 26, 16, 8, 4, 1, 0
7.600340000000000000e+05, 712, 712, 712, 712, 522, 388, 277, 277, 201, 139, 98, 64, 40, 23, 16, 8, 4, 1, 0
7.600350000000000000e+05, 522, 388, 388, 277, 194, 194, 139, 139, 98, 98, 64, 43, 43, 26, 16, 8, 4, 1, 0
7.600360000000000000e+05, 942, 942, 712, 522, 522, 388, 87, 87, 87, 87, 87, 58, 37, 23, 13, 7, 3, 1, 0
7.600370000000000000e+05, 712, 712, 712, 712, 712, 522, 388, 277, 201, 139, 98, 64, 43, 23, 13, 7, 3, 1, 0
7.600380000000000000e+05, 1260, 942, 712, 712, 522, 388, 277, 201, 139, 98, 98, 64, 43, 26, 16, 8, 3, 1, 0
7.600390000000000000e+05, 712, 712, 522, 388, 388, 277, 201, 139, 98, 98, 64, 64, 43, 26, 13, 7, 3, 1, 0
7.600400000000000000e+05, 388, 388, 388, 277, 277, 277, 201, 201, 139, 98, 61, 40, 40, 26, 16, 7, 3, 1, 0
7.600410000000000000e+05, 712, 712, 522, 522, 377, 277, 201, 201, 201, 139, 93, 64, 23, 23, 13, 7, 3, 1, 0
7.600420000000000000e+05, 712, 522, 388, 277, 201, 201, 201, 139, 98, 98, 64, 40, 40, 13, 13, 7, 3, 1, 0
7.600430000000000000e+05, 712, 712, 712, 522, 522, 522, 388, 277, 201, 139, 98, 64, 37, 23, 13, 7, 4, 1, 0
7.600440000000000000e+05, 522, 522, 388, 277, 277, 201, 139, 98, 98, 64, 64, 43, 43, 26, 16, 8, 4, 1, 0
7.600450000000000000e+05, 277, 277, 201, 201, 139, 98, 98, 98, 98, 64, 43, 43, 43, 26, 16, 8, 3, 1, 0
7.600460000000000000e+05, 712, 712, 522, 388, 388, 277, 201, 139, 139, 98, 98, 64, 43, 23, 13, 7, 3, 1, 0
7.600470000000000000e+05, 712, 712, 522, 377, 377, 277, 201, 201, 201, 139, 98, 64, 43, 26, 13, 7, 3, 1, 0
7.600480000000000000e+05, 388, 388, 277, 277, 201, 201, 139, 98, 98, 98, 64, 43, 43, 26, 16, 8, 4, 1, 0
7.600490000000000000e+05, 277, 277, 201, 139, 98, 98, 64, 43, 43, 43, 43, 26, 16, 16, 8, 4, 4, 1, 0
7.600500000000000000e+05, 712, 522, 388, 388, 388, 277, 201, 201, 201, 139, 58, 58, 37, 23, 13, 7, 3, 1, 0
7.600510000000000000e+05, 712, 712, 522, 522, 522, 522, 388, 277, 201, 139, 98, 58, 37, 23, 13, 7, 3, 1, 0
