ID, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
7.200000000000000000e+05, 377, 270, 201, 201, 139, 139, 98, 64, 64, 64, 64, 43, 43, 13, 13, 7, 3, 1, 0
7.200010000000000000e+05, 522, 388, 388, 277, 201, 201, 139, 98, 64, 43, 26, 16, 16, 8, 8, 4, 4, 1, 0
7.200020000000000000e+05, 388, 277, 201, 201, 201, 139, 139, 98, 64, 43, 43, 26, 26, 16, 12, 12, 6, 2, 0
7.200030000000000000e+05, 712, 712, 522, 522, 388, 277, 201, 139, 139, 98, 64, 43, 43, 26, 14, 7, 3, 1, 0
7.200040000000000000e+05, 522, 388, 277, 277, 277, 201, 139, 98, 98, 98, 98, 64, 43, 26, 14, 7, 3, 1, 0
7.200050000000000000e+05, 942, 942, 712, 712, 522, 388, 277, 201, 139, 93, 64, 64, 43, 26, 14, 7, 3, 1, 0
7.200060000000000000e+05, 522, 388, 277, 277, 201, 139, 98, 64, 43, 26, 26, 19, 19, 19, 4, 4, 1, 1, 0
7.200070000000000000e+05, 712, 522, 388, 388, 277, 201, 139, 139, 98, 98, 98, 64, 43, 26, 14, 7, 3, 1, 0
7.200080000000000000e+05, 277, 277, 277, 277, 277, 201, 201, 139, 98, 61, 64, 43, 26, 26, 16, 8, 4, 1, 0
7.200090000000000000e+05, 712, 712, 712, 712, 522, 388, 277, 201, 201, 37, 37, 37, 23, 23, 13, 7, 3, 1, 0
7.200100000000000000e+05, 712, 522, 388, 388, 388, 388, 277, 201, 139, 98, 98, 64, 40, 24, 13, 8, 4, 1, 0
7.200110000000000000e+05, 712, 712, 712, 522, 388, 388, 277, 201, 201, 139, 98, 64, 43, 26, 16, 8, 3, 1, 0
7.200120000000000000e+05, 388, 277, 277, 201, 201, 201, 139, 107, 75, 75, 48, 48, 16, 30, 19, 8, 4, 1, 0
7.200130000000000000e+05, 712, 522, 522, 388, 277, 201, 201, 201, 139, 98, 64, 43, 43, 13, 13, 7, 3, 1, 0
7.200140000000000000e+05, 388, 277, 201, 139, 139, 98, 98, 98, 64, 43, 43, 43, 43, 26, 16, 7, 3, 1, 0
7.200150000000000000e+05, 522, 388, 388, 388, 388, 388, 388, 277, 201, 139, 98, 64, 43, 23, 13, 7, 3, 1, 0
7.200160000000000000e+05, 388, 388, 277, 277, 201, 139, 139, 98, 98, 64, 43, 43, 26, 16, 16, 8, 3, 1, 0
7.200170000000000000e+05, 942, 712, 522, 377, 277, 201, 201, 201, 139, 98, 98, 64, 43, 26, 16, 8, 4, 1, 0
7.200180000000000000e+05, 1260, 1260, 942, 697, 522, 388, 277, 201, 201, 139, 93, 61, 43, 26, 16, 8, 3, 1, 0
7.200190000000000000e+05, 712, 522, 388, 277, 277, 201, 201, 201, 139, 98, 98, 64, 43, 26, 14, 8, 4, 1, 0
7.200200000000000000e+05, 522, 388, 388, 277, 277, 201, 201, 139, 98, 98, 64, 43, 26, 26, 16, 8, 3, 1, 0
7.200210000000000000e+05, 388, 388, 388, 277, 201, 201, 225, 225, 156, 107, 75, 75, 48, 30, 19, 8, 4, 1, 0
7.200220000000000000e+05, 522, 388, 388, 388, 277, 201, 139, 98, 64, 64, 43, 26, 16, 8, 8, 4, 4, 1, 0
7.200230000000000000e+05, 388, 388, 388, 277, 277, 201, 201, 139, 98, 98, 98, 64, 43, 26, 7, 7, 3, 1, 0
7.200240000000000000e+05, 712, 712, 712, 712, 522, 388, 277, 277, 201, 139, 98, 64, 43, 26, 14, 7, 3, 1, 0
7.200250000000000000e+05, 522, 388, 277, 277, 201, 201, 201, 139, 98, 98, 64, 40, 26, 16, 16, 8, 4, 1, 0
7.200260000000000000e+05, 277, 201, 201, 139, 98, 98, 64, 43, 75, 43, 26, 16, 16, 16, 16, 8, 4, 1, 0
7.200270000000000000e+05, 712, 712, 712, 522, 522, 388, 277, 201, 201, 139, 98, 64, 43, 23, 13, 7, 3, 1, 0
7.200280000000000000e+05, 522, 388, 388, 388, 388, 277, 277, 194, 139, 98, 64, 43, 43, 26, 16, 8, 3, 1, 0
7.200290000000000000e+05, 388, 277, 201, 201, 139, 139, 98, 64, 43, 43, 43, 26, 16, 16, 16, 8, 4, 1, 0
7.200300000000000000e+05, 712, 522, 377, 277, 201, 201, 201, 139, 139, 98, 98, 64, 43, 26, 14, 8, 4, 1, 0
7.200310000000000000e+05, 277, 201, 201, 139, 139, 98, 64, 64, 43, 43, 26, 16, 16, 16, 8, 4, 4, 1, 0
7.200320000000000000e+05, 1644, 1260, 1260, 942, 712, 522, 388, 277, 128, 128, 87, 58, 37, 23, 13, 7, 3, 1, 0
7.200330000000000000e+05, 712, 522, 388, 277, 277, 201, 139, 98, 64, 43, 26, 26, 16, 16, 16, 8, 4, 1, 0
7.200340000000000000e+05, 388, 388, 388, 388, 277, 277, 277, 201, 139, 98, 64, 43, 43, 26, 16, 8, 3, 1, 0
