9.000000000000000000e+04,6.553385794426064281e-01,1.160977977055569044e+00,2.776116960137848810e-01,3.374608573864995353e+00,4.106484334775982958e+00,5.187980862136356563e+00,2.237837274673497134e+00,2.039812538242822271e-01,5.577472961894008208e+00,9.426885294384246272e-01,6.747981281967732947e+00,2.091428451940321231e+00,2.493333422304522262e+00,4.745566714508544059e+00,1.165685017202742380e+01,8.836006284636606978e+00,9.078353192845591835e+00,1.277550376218779071e+01,1.847330372350829109e+01,4.418317277277337141e+00
9.000100000000000000e+04,1.366652911855954500e-01,7.710645827986262191e-02,6.851163629754770668e-01,3.737225257238255605e+00,1.432409258890231518e+00,4.659208818536797025e+00,7.081588979607034151e-02,4.683796873431800734e+00,6.492855027268751300e-02,2.134416297805462825e+00,7.722674610875252199e+00,9.976352739360384803e+00,1.294042673399353482e+01,5.190965896184893680e+00,3.222738870258801125e-01,8.686135253403591605e+00,1.493987049617100382e+01,6.443593473193358179e+00,1.773497854232252635e+01,4.180475938534655711e-02
9.000200000000000000e+04,7.539729536782753261e-01,9.329258292871902558e-01,2.386661888077338922e+00,1.903729268296349808e+00,3.101928282996188280e+00,2.442165173333029848e+00,4.928805545433516677e+00,5.884152524210941593e-01,3.373270655093322246e-01,7.567203406498821394e+00,3.700896356588449621e+00,5.656805165313081751e+00,1.215376969652605865e+01,4.859903082155337728e+00,1.475015541319846335e+01,1.472679652568366571e+01,1.498227428017920282e+01,3.727296006107103210e+00,4.669365679850161932e+00,4.962131513719651998e+00
9.000300000000000000e+04,2.659401060238264503e-02,1.426028357469311114e-01,7.225319526242954815e-01,7.573294954678710944e-01,1.101673281265473481e+00,2.690607333899412090e+00,3.105765219404572619e-01,5.021698125039679717e+00,5.400767371152327634e+00,5.102293064502828379e+00,9.247088049242774943e+00,4.116895430301223513e+00,2.983223771676831504e+00,1.076214578798381538e+01,4.285695909687102123e+00,6.909340153081464209e+00,3.537125178551704163e+00,6.965655638770638092e+00,7.852730576359972403e+00,1.983915062703718490e+01
9.000400000000000000e+04,3.667606159384073639e-01,1.428918852468953116e+00,2.885800623530419884e+00,1.636340567224050080e+00,2.336829913842579209e+00,5.253238320075881873e+00,4.759549061244957358e+00,5.984156823353183441e+00,6.451333270277743281e+00,4.081620899141025216e-01,4.746352879774327072e+00,4.420677520354631795e+00,7.428206120323888051e+00,1.634643247907062502e+00,5.321182404449298353e+00,1.048348844830335125e+01,1.202894781437616700e+01,8.313090569533402530e+00,1.747658560596903499e+01,1.212958418185114695e+01
9.000500000000000000e+04,3.385804418945637106e-01,3.661662609088842668e-01,2.870189507270582308e+00,2.650225836591335593e-02,1.985590187507180193e-01,5.838800016025388118e+00,5.590703391910801789e-01,6.998194613135703790e+00,8.980343122362400621e+00,5.328813936898221471e+00,3.648599652266233395e+00,3.881587413148247290e+00,2.619271205698110894e+00,1.192838363028758941e+01,1.396825501641267309e+01,1.100828864006153651e+01,8.028075048306046568e+00,8.631467274217746066e+00,2.047807649972466670e+00,1.228221605175420272e+01
9.000600000000000000e+04,5.103739398215393352e-01,1.311936867012868380e+00,6.477621641739980118e-01,3.038439833195220707e+00,7.031094400540016665e-01,2.250280995976761567e+00,4.550416928740920852e+00,6.826365022540147542e+00,3.519208537025204198e+00,6.587647439735938804e+00,3.486749656491852534e+00,1.773013842225740877e+00,7.454364707146684310e+00,5.487645520419945910e-01,5.035219745856149842e+00,9.876154681297897753e+00,1.557511366583467449e+01,1.742561265177745256e+01,1.404459161824306968e+01,1.715226268380131458e+01
9.000700000000000000e+04,2.189198268846657136e-01,1.565381557795097356e+00,2.358521186714545692e+00,1.870512692452183767e+00,4.859241918403954585e+00,1.146483701174704883e+00,5.483098284434280600e+00,5.547172102404764438e+00,1.066048739798400424e+00,3.264435585291737496e+00,8.977232179140326451e+00,8.404758482872381364e+00,1.061596080081644189e+01,7.881286809320648068e+00,1.042730424926922872e+01,5.950403115976262924e+00,1.691628044877144887e+01,6.970524380616225812e+00,2.582153674139814115e+00,1.018257231108997019e+01
9.000800000000000000e+04,2.069685182151532743e-01,1.526650380097823501e+00,1.641183552866696704e+00,1.431129042637149684e+00,4.953275137520346538e-01,2.347983497545016007e+00,3.843420195090459845e+00,6.720039324686295501e-01,7.770135691318154514e+00,6.958394194460115756e-01,3.635190984498462896e+00,2.765705001124634244e+00,1.625197152944514167e-01,4.710786377477241160e+00,1.469799149921968695e-01,1.085785257827596695e+01,7.691092660956077687e+00,6.811702453652709544e+00,6.988053441209534089e-01,1.674548779167359669e+00
9.000900000000000000e+04,7.653461022726769647e-01,1.876523344333477894e+00,3.131002102551597721e-01,3.460049125727189701e+00,5.506885241628833860e-01,1.160151270989300265e+00,5.936288199809025556e+00,8.541175904345452707e-01,4.950498539893641858e-01,7.664894221758819626e+00,6.247471761851410399e+00,6.300760621124273264e+00,4.200487273008404188e+00,5.840276455128464939e+00,1.369861267416504447e+01,7.574839785092869704e+00,1.521219638091023540e+01,9.998615968586360481e+00,1.529674567358879322e+01,4.214667046182918320e+00
9.001000000000000000e+04,2.851405878747531597e-01,4.383315740189164256e-01,2.784201683285956630e+00,9.220559597740933810e-01,4.001728286774033805e+00,2.025363534239759566e+00,1.438268926710396300e+00,5.788946914099451391e+00,4.775284806756836531e+00,1.700950894859313278e+00,3.979455510022774645e-01,7.333410354809277720e-01,4.593917464931414507e+00,1.326388838658315450e+01,4.856880582422051784e-01,9.196292288381057389e+00,1.662816054945165334e+01,4.865990109609039216e+00,1.099098949219901833e+01,1.280033444899038031e+00
