ID, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
9.100000000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 259, 183, 128, 87, 58, 37, 23, 13, 7, 3, 1, 0
9.100010000000000000e+05, 2163, 1644, 1238, 927, 686, 522, 388, 277, 201, 139, 98, 58, 37, 23, 13, 7, 3, 1, 0
9.100020000000000000e+05, 2133, 1622, 1260, 942, 712, 522, 388, 277, 201, 139, 98, 64, 40, 24, 16, 8, 4, 1, 0
9.100030000000000000e+05, 2163, 1644, 1238, 942, 712, 522, 388, 277, 201, 134, 88, 58, 37, 23, 13, 7, 3, 1, 0
9.100040000000000000e+05, 2163, 1644, 1238, 927, 712, 522, 388, 277, 201, 139, 98, 58, 37, 23, 13, 7, 3, 1, 0
9.100050000000000000e+05, 2133, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 87, 58, 37, 23, 16, 7, 3, 1, 0
9.100060000000000000e+05, 2163, 1644, 1260, 942, 712, 493, 359, 259, 183, 128, 87, 58, 37, 23, 13, 7, 3, 1, 0
9.100070000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 270, 194, 139, 87, 58, 37, 23, 13, 7, 3, 1, 0
9.100080000000000000e+05, 2163, 1644, 1260, 927, 697, 493, 359, 259, 183, 128, 87, 58, 37, 23, 13, 7, 3, 1, 0
9.100090000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 98, 58, 37, 23, 13, 7, 3, 1, 0
9.100100000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 93, 64, 43, 23, 13, 7, 3, 1, 0
9.100110000000000000e+05, 2163, 1644, 1260, 942, 686, 511, 377, 259, 183, 128, 87, 64, 43, 26, 16, 8, 3, 1, 0
9.100120000000000000e+05, 2163, 1644, 1260, 942, 697, 522, 388, 277, 194, 139, 98, 64, 43, 26, 13, 7, 3, 1, 0
9.100130000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 134, 93, 64, 43, 26, 16, 8, 4, 1, 0
9.100140000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 194, 139, 98, 64, 43, 24, 14, 8, 4, 1, 0
9.100150000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 98, 58, 37, 23, 13, 7, 3, 1, 0
9.100160000000000000e+05, 2133, 1644, 1260, 942, 712, 522, 359, 277, 201, 128, 87, 58, 37, 23, 13, 7, 3, 1, 0
9.100170000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 93, 61, 38, 23, 14, 7, 4, 1, 0
9.100180000000000000e+05, 2163, 1644, 1238, 942, 712, 522, 388, 270, 183, 128, 87, 64, 43, 26, 13, 7, 3, 1, 0
9.100190000000000000e+05, 2133, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 93, 64, 37, 23, 13, 7, 3, 1, 0
9.100200000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 98, 58, 37, 23, 13, 7, 3, 1, 0
9.100210000000000000e+05, 2133, 1622, 1223, 916, 712, 522, 388, 277, 201, 139, 93, 64, 43, 26, 16, 7, 3, 1, 0
9.100220000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 93, 64, 43, 26, 14, 7, 3, 1, 0
9.100230000000000000e+05, 2133, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 98, 64, 43, 26, 16, 8, 4, 1, 0
9.100240000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 183, 128, 87, 58, 37, 23, 13, 7, 3, 1, 0
9.100250000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 98, 64, 37, 23, 13, 7, 3, 1, 0
9.100260000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 183, 128, 87, 58, 37, 23, 13, 7, 3, 1, 0
9.100270000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 98, 64, 43, 26, 13, 7, 4, 1, 0
9.100280000000000000e+05, 2133, 1644, 1260, 942, 697, 493, 359, 259, 183, 128, 87, 58, 43, 26, 16, 7, 4, 1, 0
9.100290000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 359, 259, 183, 128, 87, 58, 43, 23, 13, 7, 3, 1, 0
9.100300000000000000e+05, 2163, 1644, 1238, 927, 697, 522, 388, 259, 183, 128, 87, 58, 37, 23, 13, 7, 4, 1, 0
9.100310000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 183, 128, 87, 58, 37, 23, 13, 7, 4, 1, 0
9.100320000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 98, 64, 43, 26, 16, 8, 3, 1, 0
9.100330000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 377, 270, 183, 128, 87, 58, 37, 23, 13, 7, 3, 1, 0
9.100340000000000000e+05, 2163, 1644, 1260, 942, 712, 522, 388, 277, 201, 139, 93, 64, 43, 26, 16, 7, 3, 1, 0
