ID, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
1.300000000000000000e+05, 0, 12, 57, 36, 22, 12, 358, 258, 182, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300010000000000000e+05, 7, 3, 87, 87, 87, 87, 87, 86, 57, 36, 22, 12, 57, 36, 22, 12, 6, 2, 0
1.300020000000000000e+05, 16, 1607, 1223, 993, 750, 537, 388, 281, 240, 149, 114, 75, 49, 29, 16, 9, 3, 2, 0
1.300030000000000000e+05, 0, 0, 43, 36, 22, 12, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300040000000000000e+05, 1644, 1260, 909, 679, 504, 370, 270, 213, 146, 98, 86, 57, 36, 36, 22, 12, 6, 2, 0
1.300050000000000000e+05, 37, 537, 388, 352, 252, 177, 122, 86, 57, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300060000000000000e+05, 0, 2, 36, 57, 36, 22, 12, 6, 86, 57, 36, 22, 12, 6, 2, 0, 6, 2, 0
1.300070000000000000e+05, 14, 53, 53, 19, 19, 53, 19, 53, 252, 122, 122, 53, 53, 19, 19, 4, 4, 1, 0
1.300080000000000000e+05, 0, 6, 12, 22, 12, 6, 2, 0, 182, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300090000000000000e+05, 24, 16, 8, 712, 712, 58, 276, 276, 193, 133, 89, 58, 57, 36, 22, 12, 6, 2, 0
1.300100000000000000e+05, 93, 61, 1200, 901, 671, 496, 362, 260, 183, 156, 107, 75, 43, 26, 16, 7, 3, 2, 0
1.300110000000000000e+05, 0, 270, 270, 98, 146, 98, 68, 42, 36, 22, 12, 6, 57, 36, 22, 12, 6, 2, 0
1.300120000000000000e+05, 4, 19, 19, 19, 53, 33, 19, 252, 177, 122, 82, 53, 33, 19, 19, 10, 4, 1, 0
1.300130000000000000e+05, 4, 1, 495, 359, 359, 492, 358, 258, 182, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300140000000000000e+05, 98, 668, 499, 362, 679, 584, 434, 302, 240, 149, 107, 75, 43, 26, 16, 8, 3, 2, 0
1.300150000000000000e+05, 43, 134, 834, 834, 834, 305, 225, 225, 225, 93, 43, 43, 43, 23, 7, 7, 6, 2, 0
1.300160000000000000e+05, 8, 4, 497, 360, 259, 252, 177, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0, 2, 0
1.300170000000000000e+05, 0, 37, 37, 36, 897, 667, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300180000000000000e+05, 8, 4, 4, 4, 1, 0, 367, 352, 252, 177, 122, 82, 53, 33, 19, 10, 4, 1, 0
1.300190000000000000e+05, 0, 58, 1291, 1193, 897, 667, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300200000000000000e+05, 0, 43, 64, 43, 26, 43, 43, 75, 43, 26, 16, 75, 43, 26, 16, 7, 3, 2, 0
1.300210000000000000e+05, 98, 64, 40, 584, 834, 614, 448, 326, 240, 156, 107, 75, 48, 29, 16, 8, 3, 2, 0
1.300220000000000000e+05, 360, 260, 252, 177, 122, 82, 53, 33, 19, 53, 33, 19, 10, 4, 19, 10, 4, 2, 0
1.300230000000000000e+05, 0, 0, 36, 22, 12, 6, 6, 2, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0, 0
1.300240000000000000e+05, 0, 0, 358, 258, 182, 492, 358, 258, 182, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300250000000000000e+05, 128, 388, 388, 388, 388, 388, 388, 281, 197, 135, 90, 60, 37, 36, 22, 12, 6, 2, 0
1.300260000000000000e+05, 43, 26, 16, 868, 641, 641, 469, 338, 240, 168, 114, 75, 49, 29, 16, 12, 6, 2, 0
1.300270000000000000e+05, 16, 712, 712, 712, 712, 522, 388, 274, 191, 132, 89, 58, 57, 36, 22, 12, 6, 2, 0
1.300280000000000000e+05, 4, 90, 78, 172, 122, 122, 53, 53, 122, 82, 53, 36, 57, 36, 22, 12, 6, 2, 0
1.300290000000000000e+05, 3, 3, 1260, 942, 675, 496, 366, 262, 185, 128, 87, 58, 57, 36, 22, 12, 6, 2, 0
1.300300000000000000e+05, 4, 2, 0, 12, 6, 12, 6, 2, 57, 36, 22, 86, 57, 36, 22, 12, 6, 2, 0
1.300310000000000000e+05, 1, 2, 87, 276, 258, 182, 127, 86, 57, 36, 22, 86, 57, 36, 22, 12, 6, 2, 0
1.300320000000000000e+05, 0, 388, 277, 201, 201, 97, 127, 86, 57, 36, 22, 86, 57, 36, 22, 12, 6, 2, 0
1.300330000000000000e+05, 37, 904, 359, 904, 499, 499, 225, 225, 225, 69, 43, 69, 43, 28, 15, 7, 6, 2, 0
1.300340000000000000e+05, 194, 134, 641, 641, 641, 641, 338, 240, 240, 168, 114, 75, 49, 29, 22, 12, 6, 2, 0
1.300350000000000000e+05, 43, 43, 43, 834, 614, 446, 321, 225, 156, 107, 75, 48, 36, 22, 12, 6, 2, 2, 0
1.300360000000000000e+05, 16, 16, 75, 16, 75, 16, 469, 240, 240, 167, 114, 75, 48, 29, 22, 12, 6, 2, 0
1.300370000000000000e+05, 1, 1195, 898, 898, 897, 667, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300380000000000000e+05, 201, 201, 1031, 762, 762, 408, 408, 225, 225, 93, 93, 43, 43, 28, 15, 12, 6, 2, 0
1.300390000000000000e+05, 1, 130, 87, 63, 766, 560, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300400000000000000e+05, 0, 898, 22, 12, 6, 57, 36, 182, 127, 86, 57, 36, 22, 12, 6, 2, 6, 2, 0
1.300410000000000000e+05, 7, 7, 7, 6, 616, 447, 320, 225, 225, 106, 106, 69, 57, 36, 22, 12, 6, 2, 0
1.300420000000000000e+05, 0, 0, 916, 679, 504, 584, 304, 304, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300430000000000000e+05, 14, 1238, 712, 712, 522, 365, 225, 225, 156, 105, 69, 43, 43, 26, 14, 7, 4, 1, 0
1.300440000000000000e+05, 1, 59, 53, 33, 19, 10, 4, 122, 82, 53, 33, 19, 53, 33, 19, 10, 4, 2, 0
1.300450000000000000e+05, 4, 1, 122, 492, 358, 258, 182, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300460000000000000e+05, 37, 12, 22, 12, 6, 2, 0, 258, 182, 127, 86, 57, 57, 36, 22, 12, 6, 2, 0
1.300470000000000000e+05, 0, 22, 12, 12, 6, 2, 0, 86, 57, 36, 22, 12, 6, 2, 22, 12, 6, 2, 0
1.300480000000000000e+05, 4, 4, 10, 352, 252, 177, 122, 82, 53, 53, 33, 36, 22, 12, 6, 6, 6, 2, 0
1.300490000000000000e+05, 4, 4, 1260, 942, 697, 522, 388, 267, 191, 136, 122, 82, 53, 33, 19, 10, 4, 1, 0
1.300500000000000000e+05, 61, 61, 48, 29, 16, 653, 485, 352, 252, 177, 122, 82, 53, 33, 19, 10, 6, 2, 0
1.300510000000000000e+05, 201, 139, 92, 60, 37, 23, 22, 12, 6, 2, 0, 86, 57, 36, 22, 12, 6, 2, 0
1.300520000000000000e+05, 61, 40, 29, 16, 8, 496, 362, 259, 183, 128, 114, 75, 48, 29, 16, 9, 3, 2, 0
1.300530000000000000e+05, 37, 1200, 901, 834, 834, 616, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
1.300540000000000000e+05, 58, 899, 668, 668, 499, 388, 388, 225, 225, 156, 105, 69, 43, 27, 19, 12, 6, 2, 0
