ID, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
4.000000000000000000e+04, 0, 98, 63, 39, 36, 22, 12, 6, 86, 86, 57, 36, 36, 22, 12, 6, 2, 0, 0
4.000100000000000000e+04, 0, 1580, 1194, 898, 668, 493, 359, 259, 183, 133, 89, 58, 39, 23, 13, 7, 6, 2, 0
4.000200000000000000e+04, 1, 139, 98, 668, 584, 584, 288, 213, 146, 98, 98, 68, 42, 36, 22, 12, 6, 2, 0
4.000300000000000000e+04, 0, 2, 12, 182, 897, 667, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.000400000000000000e+04, 4, 19, 22, 12, 12, 6, 2, 0, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.000500000000000000e+04, 14, 24, 19, 485, 122, 252, 252, 122, 252, 122, 122, 53, 53, 19, 19, 4, 4, 1, 0
4.000600000000000000e+04, 3, 23, 139, 98, 584, 584, 288, 201, 139, 139, 98, 68, 57, 36, 22, 12, 6, 2, 0
4.000700000000000000e+04, 3, 494, 362, 362, 681, 362, 469, 339, 240, 167, 115, 75, 48, 30, 19, 8, 4, 1, 0
4.000800000000000000e+04, 0, 2, 1199, 1193, 897, 667, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.000900000000000000e+04, 4, 6, 2, 127, 127, 86, 57, 36, 182, 127, 86, 57, 57, 36, 22, 12, 6, 2, 0
4.001000000000000000e+04, 7, 6, 2, 0, 86, 57, 36, 22, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.001100000000000000e+04, 4, 12, 6, 12, 36, 22, 36, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0, 0
4.001200000000000000e+04, 43, 43, 30, 19, 12, 12, 6, 2, 0, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.001300000000000000e+04, 14, 7, 4, 33, 19, 252, 252, 122, 252, 177, 122, 82, 53, 33, 19, 10, 4, 1, 0
4.001400000000000000e+04, 134, 90, 61, 61, 849, 641, 469, 339, 252, 172, 122, 78, 53, 33, 19, 10, 4, 1, 0
4.001500000000000000e+04, 14, 1622, 1260, 942, 712, 522, 388, 260, 191, 136, 122, 78, 53, 30, 19, 10, 4, 1, 0
4.001600000000000000e+04, 0, 87, 6, 964, 712, 667, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.001700000000000000e+04, 4, 1596, 1212, 916, 686, 494, 388, 277, 201, 143, 95, 62, 38, 23, 19, 10, 4, 1, 0
4.001800000000000000e+04, 1, 367, 352, 252, 177, 122, 82, 53, 177, 122, 82, 53, 33, 19, 12, 6, 2, 0, 0
4.001900000000000000e+04, 259, 183, 182, 127, 127, 86, 86, 57, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.002000000000000000e+04, 3, 916, 686, 558, 641, 641, 240, 338, 240, 168, 114, 75, 49, 36, 22, 12, 6, 2, 0
4.002100000000000000e+04, 0, 16, 16, 12, 667, 492, 358, 258, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.002200000000000000e+04, 4, 95, 53, 53, 33, 182, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 6, 2, 0
4.002300000000000000e+04, 0, 98, 98, 146, 127, 667, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.002400000000000000e+04, 1, 134, 93, 63, 39, 36, 22, 12, 6, 2, 0, 86, 57, 36, 22, 12, 6, 2, 0
4.002500000000000000e+04, 0, 25, 13, 365, 264, 185, 182, 127, 86, 57, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.002600000000000000e+04, 0, 9, 3, 2, 138, 92, 86, 182, 127, 86, 57, 36, 57, 36, 22, 12, 6, 2, 0
4.002700000000000000e+04, 43, 26, 26, 15, 12, 57, 36, 22, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.002800000000000000e+04, 38, 23, 22, 22, 12, 127, 86, 57, 36, 22, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.002900000000000000e+04, 16, 16, 8, 4, 1, 252, 177, 122, 252, 177, 122, 82, 53, 33, 19, 12, 6, 2, 0
4.003000000000000000e+04, 8, 16, 16, 8, 4, 1, 374, 267, 187, 129, 87, 82, 53, 33, 19, 10, 4, 1, 0
4.003100000000000000e+04, 0, 22, 22, 12, 12, 36, 358, 258, 182, 127, 86, 86, 57, 36, 22, 12, 6, 2, 0
4.003200000000000000e+04, 16, 1579, 1194, 899, 734, 522, 388, 284, 252, 177, 122, 82, 53, 33, 19, 12, 6, 2, 0
4.003300000000000000e+04, 23, 183, 183, 668, 403, 403, 288, 201, 143, 122, 82, 53, 33, 19, 19, 10, 4, 1, 0
4.003400000000000000e+04, 0, 37, 36, 667, 492, 358, 258, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
4.003500000000000000e+04, 38, 24, 66, 53, 33, 19, 10, 12, 6, 2, 0, 86, 57, 36, 22, 12, 6, 2, 0
4.003600000000000000e+04, 16, 43, 26, 16, 26, 16, 326, 240, 240, 107, 75, 75, 29, 29, 16, 9, 3, 2, 0
4.003700000000000000e+04, 43, 24, 669, 493, 493, 360, 259, 225, 177, 122, 82, 53, 33, 19, 10, 4, 1, 0, 0
4.003800000000000000e+04, 0, 57, 36, 36, 86, 86, 57, 36, 22, 12, 6, 86, 57, 36, 22, 12, 6, 2, 0
4.003900000000000000e+04, 1, 0, 2, 36, 667, 667, 492, 358, 258, 182, 127, 86, 57, 36, 22, 12, 6, 2, 0
