ID, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
5.200000000000000000e+05, 0, 22, 22, 36, 36, 22, 22, 22, 22, 22, 22, 12, 6, 6, 2, 0, 0, 0, 0
5.200010000000000000e+05, 0, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6, 6, 2, 2, 2, 0, 0
5.200020000000000000e+05, 0, 6, 12, 22, 22, 22, 36, 36, 36, 22, 12, 12, 12, 6, 2, 2, 2, 0, 0
5.200030000000000000e+05, 0, 12, 22, 22, 36, 22, 22, 36, 22, 22, 22, 22, 12, 6, 6, 2, 2, 0, 0
5.200040000000000000e+05, 0, 6, 22, 12, 22, 22, 36, 22, 22, 36, 22, 22, 22, 12, 12, 12, 6, 2, 0
5.200050000000000000e+05, 0, 12, 22, 36, 57, 57, 57, 57, 57, 36, 22, 36, 22, 22, 22, 12, 6, 2, 0
5.200060000000000000e+05, 0, 22, 22, 22, 22, 22, 22, 36, 36, 36, 22, 22, 22, 12, 6, 2, 2, 2, 0
5.200070000000000000e+05, 0, 22, 22, 36, 36, 36, 36, 22, 22, 22, 12, 6, 6, 2, 6, 2, 2, 0, 0
5.200080000000000000e+05, 0, 12, 12, 22, 22, 22, 12, 12, 12, 12, 12, 6, 6, 6, 6, 6, 2, 0, 0
5.200090000000000000e+05, 0, 12, 22, 22, 22, 22, 12, 22, 22, 12, 12, 12, 12, 6, 6, 2, 2, 0, 0
5.200100000000000000e+05, 0, 22, 22, 22, 22, 22, 22, 22, 12, 12, 12, 6, 6, 6, 6, 2, 6, 2, 0
5.200110000000000000e+05, 0, 6, 12, 12, 22, 22, 36, 22, 22, 36, 36, 22, 12, 12, 12, 6, 6, 2, 0
5.200120000000000000e+05, 0, 6, 6, 12, 36, 36, 36, 36, 57, 36, 22, 22, 22, 12, 6, 2, 2, 2, 0
5.200130000000000000e+05, 0, 6, 22, 36, 36, 22, 36, 22, 22, 22, 22, 12, 12, 6, 6, 2, 2, 2, 0
5.200140000000000000e+05, 0, 12, 12, 12, 12, 12, 22, 36, 22, 22, 22, 22, 22, 12, 6, 6, 2, 0, 0
5.200150000000000000e+05, 0, 12, 22, 36, 36, 36, 36, 36, 22, 12, 12, 12, 6, 6, 2, 2, 0, 0, 0
5.200160000000000000e+05, 0, 12, 22, 36, 36, 36, 36, 22, 22, 22, 12, 12, 6, 2, 0, 0, 0, 0, 0
5.200170000000000000e+05, 0, 22, 22, 22, 22, 22, 22, 22, 12, 12, 12, 12, 12, 12, 6, 2, 2, 2, 0
5.200180000000000000e+05, 0, 12, 12, 22, 22, 22, 22, 12, 12, 12, 12, 6, 6, 6, 2, 2, 2, 2, 0
5.200190000000000000e+05, 0, 22, 22, 36, 36, 36, 22, 22, 22, 22, 22, 22, 12, 12, 12, 6, 2, 2, 0
5.200200000000000000e+05, 0, 6, 12, 12, 12, 12, 12, 12, 6, 6, 6, 2, 2, 2, 2, 0, 0, 0, 0
5.200210000000000000e+05, 0, 6, 22, 22, 36, 57, 86, 57, 36, 36, 22, 22, 12, 12, 6, 6, 6, 2, 0
5.200220000000000000e+05, 0, 6, 22, 12, 12, 12, 12, 22, 22, 22, 12, 12, 12, 12, 6, 2, 2, 0, 0
5.200230000000000000e+05, 0, 12, 22, 22, 36, 36, 22, 12, 22, 22, 12, 6, 6, 2, 2, 2, 0, 0, 0
5.200240000000000000e+05, 0, 6, 2, 12, 12, 12, 22, 36, 22, 22, 12, 6, 6, 6, 2, 2, 0, 0, 0
5.200250000000000000e+05, 0, 22, 22, 22, 22, 22, 22, 22, 22, 12, 12, 6, 2, 6, 2, 2, 2, 0, 0
5.200260000000000000e+05, 0, 12, 22, 22, 22, 22, 12, 12, 12, 12, 12, 12, 12, 6, 6, 6, 2, 0, 0
5.200270000000000000e+05, 0, 22, 22, 36, 36, 36, 36, 22, 22, 22, 22, 12, 12, 12, 12, 6, 6, 2, 0
5.200280000000000000e+05, 0, 12, 22, 22, 22, 36, 36, 22, 22, 22, 22, 12, 12, 6, 6, 2, 2, 0, 0
5.200290000000000000e+05, 0, 12, 12, 12, 22, 22, 22, 22, 12, 6, 6, 6, 6, 6, 6, 2, 0, 0, 0
5.200300000000000000e+05, 0, 12, 22, 36, 36, 36, 36, 57, 36, 36, 22, 22, 12, 12, 6, 6, 6, 2, 0
5.200310000000000000e+05, 0, 22, 22, 22, 22, 22, 22, 22, 22, 12, 12, 6, 6, 2, 2, 2, 2, 0, 0
5.200320000000000000e+05, 0, 36, 57, 57, 57, 57, 57, 57, 57, 36, 22, 12, 6, 6, 6, 2, 0, 0, 0
5.200330000000000000e+05, 0, 22, 22, 36, 22, 22, 22, 22, 22, 12, 12, 12, 6, 6, 2, 2, 2, 0, 0
5.200340000000000000e+05, 0, 12, 36, 36, 36, 36, 36, 22, 22, 22, 22, 22, 12, 12, 12, 12, 6, 2, 0
5.200350000000000000e+05, 0, 22, 22, 22, 36, 36, 36, 57, 36, 36, 22, 22, 22, 12, 12, 12, 6, 2, 0
5.200360000000000000e+05, 0, 12, 22, 36, 36, 36, 36, 22, 22, 12, 12, 12, 12, 12, 6, 2, 2, 0, 0
5.200370000000000000e+05, 0, 22, 22, 22, 22, 22, 36, 22, 36, 22, 22, 22, 22, 22, 12, 12, 6, 2, 0
5.200380000000000000e+05, 0, 12, 22, 22, 36, 22, 12, 12, 22, 12, 12, 22, 12, 6, 6, 2, 2, 0, 0
5.200390000000000000e+05, 0, 12, 36, 36, 36, 36, 22, 36, 22, 22, 12, 12, 6, 6, 6, 6, 2, 2, 0
5.200400000000000000e+05, 0, 22, 22, 36, 36, 57, 36, 36, 36, 22, 22, 12, 12, 6, 6, 2, 2, 2, 0
5.200410000000000000e+05, 0, 22, 36, 36, 57, 57, 57, 36, 36, 36, 36, 22, 22, 22, 12, 6, 2, 0, 0
5.200420000000000000e+05, 0, 36, 36, 36, 36, 36, 36, 22, 22, 22, 12, 12, 12, 12, 6, 2, 0, 0, 0
5.200430000000000000e+05, 0, 12, 12, 12, 22, 22, 12, 12, 12, 6, 6, 6, 6, 2, 6, 2, 2, 0, 0
5.200440000000000000e+05, 0, 6, 12, 12, 12, 22, 12, 6, 6, 6, 6, 6, 2, 2, 2, 0, 0, 0, 0
5.200450000000000000e+05, 0, 6, 12, 12, 12, 12, 22, 12, 12, 12, 12, 22, 12, 6, 6, 6, 2, 0, 0
5.200460000000000000e+05, 0, 12, 36, 57, 57, 36, 36, 22, 12, 12, 22, 12, 22, 12, 12, 6, 6, 2, 0
5.200470000000000000e+05, 0, 12, 22, 36, 36, 36, 36, 22, 12, 12, 6, 6, 6, 6, 6, 2, 2, 2, 0
5.200480000000000000e+05, 0, 12, 22, 22, 22, 12, 6, 12, 6, 6, 6, 2, 2, 2, 2, 0, 0, 0, 0
5.200490000000000000e+05, 0, 12, 22, 22, 12, 12, 12, 12, 12, 12, 12, 22, 22, 12, 6, 6, 2, 2, 0
5.200500000000000000e+05, 0, 12, 22, 22, 22, 22, 12, 12, 12, 12, 12, 12, 6, 2, 2, 2, 0, 0, 0
5.200510000000000000e+05, 0, 12, 22, 36, 36, 36, 57, 57, 57, 36, 57, 36, 36, 22, 22, 12, 6, 2, 0
5.200520000000000000e+05, 0, 12, 22, 36, 36, 36, 36, 22, 22, 22, 22, 22, 22, 22, 12, 6, 2, 0, 0
5.200530000000000000e+05, 0, 12, 22, 22, 22, 22, 12, 22, 22, 22, 12, 12, 6, 2, 2, 2, 0, 0, 0
5.200540000000000000e+05, 0, 6, 12, 22, 22, 36, 36, 36, 22, 22, 22, 22, 12, 12, 12, 6, 6, 2, 0
5.200550000000000000e+05, 0, 22, 12, 36, 36, 36, 22, 22, 22, 22, 12, 12, 12, 12, 6, 2, 0, 0, 0
5.200560000000000000e+05, 0, 22, 22, 22, 22, 22, 22, 22, 12, 12, 12, 12, 12, 12, 6, 6, 6, 2, 0
5.200570000000000000e+05, 0, 12, 12, 22, 22, 12, 22, 22, 12, 12, 12, 12, 12, 6, 6, 2, 2, 2, 0
5.200580000000000000e+05, 0, 2, 6, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6, 2, 0
5.200590000000000000e+05, 0, 6, 22, 22, 22, 36, 36, 36, 22, 22, 12, 12, 6, 6, 2, 2, 2, 0, 0
5.200600000000000000e+05, 0, 12, 22, 22, 22, 22, 22, 22, 12, 22, 12, 12, 6, 6, 2, 2, 2, 0, 0
5.200610000000000000e+05, 0, 6, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 12, 6, 6, 6, 2, 2, 0
5.200620000000000000e+05, 0, 12, 12, 22, 22, 36, 36, 22, 22, 22, 22, 12, 12, 6, 6, 2, 2, 2, 0
5.200630000000000000e+05, 0, 12, 22, 36, 36, 22, 36, 36, 57, 36, 57, 36, 22, 12, 6, 6, 2, 2, 0
5.200640000000000000e+05, 0, 6, 22, 22, 22, 22, 22, 22, 12, 12, 12, 12, 6, 6, 6, 6, 6, 2, 0
5.200650000000000000e+05, 0, 12, 22, 22, 36, 36, 22, 22, 22, 12, 12, 6, 6, 6, 6, 2, 2, 0, 0
5.200660000000000000e+05, 0, 22, 12, 22, 36, 36, 36, 22, 22, 12, 12, 12, 12, 6, 6, 2, 0, 0, 0
5.200670000000000000e+05, 0, 12, 22, 22, 22, 22, 22, 22, 22, 12, 12, 12, 6, 6, 2, 2, 0, 0, 0
5.200680000000000000e+05, 0, 12, 22, 36, 36, 36, 36, 36, 22, 22, 22, 22, 12, 12, 6, 6, 2, 2, 0
5.200690000000000000e+05, 0, 12, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 22, 12, 6, 2, 6, 2, 0
5.200700000000000000e+05, 0, 22, 22, 36, 57, 36, 36, 22, 36, 36, 36, 22, 12, 6, 6, 6, 2, 2, 0
5.200710000000000000e+05, 0, 22, 36, 36, 36, 36, 36, 36, 22, 22, 22, 12, 12, 12, 6, 6, 2, 2, 0
5.200720000000000000e+05, 0, 22, 36, 57, 57, 57, 57, 57, 57, 36, 22, 12, 12, 6, 6, 6, 2, 0, 0
5.200730000000000000e+05, 0, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6, 12, 6, 6, 2, 2, 2, 2, 0
5.200740000000000000e+05, 0, 36, 57, 57, 86, 86, 86, 86, 86, 86, 57, 57, 36, 22, 12, 6, 2, 0, 0
5.200750000000000000e+05, 0, 22, 36, 36, 36, 36, 36, 36, 57, 57, 36, 36, 22, 22, 12, 12, 6, 2, 0
5.200760000000000000e+05, 0, 12, 22, 36, 36, 57, 36, 22, 12, 12, 12, 12, 12, 12, 12, 6, 2, 0, 0
5.200770000000000000e+05, 0, 12, 22, 57, 86, 57, 57, 57, 57, 36, 36, 36, 22, 12, 6, 2, 2, 0, 0
5.200780000000000000e+05, 0, 12, 12, 22, 36, 36, 36, 22, 22, 22, 12, 12, 12, 12, 6, 6, 6, 2, 0
